location,site,type,year,sample.no,depth,density,swe,htc
Owl: Spruce Forest,OSF,forest,2013,14,59,185.0493614,109.1791232,0.170635937
Owl: Spruce Forest,OSF,forest,2013,15,56,179.9655878,100.7807292,0.170034967
Owl: Spruce Forest,OSF,forest,2013,16,49,234.2409238,114.7780526,0.329212862
Owl: Spruce Forest,OSF,forest,2013,17,67,208.915276,139.9732349,0.191519466
Owl: Spruce Forest,OSF,forest,2013,18,64,214.334016,137.1737702,0.211032605
Owl: Spruce Forest,OSF,forest,2013,19,56,174.9665437,97.98126445,0.16071978
Owl: Spruce Forest,OSF,forest,2013,20,55,208.6873684,114.7780526,0.232796779
Owl: Spruce Forest,OSF,forest,2013,21,48,215.7920705,103.5801939,0.285218083
Owl: Spruce Forest,OSF,forest,2013,22,44,139.9732349,61.58822337,0.130913566
Owl: Spruce Forest,OSF,forest,2013,23,41,129.7312909,53.18982927,0.120684905
Owl: Spruce Forest,OSF,forest,2013,24,45,124.4206533,55.98929397,0.10113926
Owl: Spruce Forest,OSF,forest,2013,25,56,157.4698893,88.18313801,0.130183022
Owl: Spruce Forest,OSF,forest,2013,26,49,188.5353777,92.38233506,0.213273532
Owl: Spruce Forest,OSF,forest,2013,27,48,151.6376712,72.78608217,0.140838148
Owl: Spruce Forest,OSF,forest,2013,28,53,153.1782571,81.18447626,0.130156454
Owl: Spruce Forest,OSF,forest,2013,29,42,153.3040192,64.38768807,0.164514856
Owl: Spruce Forest,OSF,forest,2013,30,54,150.3416227,81.18447626,0.123058619
Owl: Spruce Forest,OSF,forest,2013,31,57,196.4536631,111.9785879,0.199064005
Owl: Spruce Forest,OSF,forest,2013,32,49,234.2409238,114.7780526,0.329212862
Owl: Spruce Forest,OSF,forest,2013,33,62,171.5800944,106.3796585,0.139601295
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2013,1,50,257.5507523,128.7753761,0.390034453
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2013,2,51,257.989884,131.5748408,0.383691792
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2013,3,52,258.412126,134.3743055,0.377545906
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2013,4,35,247.9525876,86.78340566,0.51643608
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2013,5,47,238.2523148,111.9785879,0.355077971
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2013,6,37,234.549745,86.78340566,0.437134956
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2013,7,31,234.7938134,72.78608217,0.522828117
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2013,8,26,231.4941962,60.18849102,0.605974288
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2013,9,50,229.5561053,114.7780526,0.309852512
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2013,10,39,226.1106103,88.18313801,0.385411446
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2013,11,42,256.6175974,107.7793909,0.460968139
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2013,12,18,264.3938882,47.59089988,1.141767426
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2013,13,20,237.9544994,47.59089988,0.832348454
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2013,14,36,209.9598524,75.58554686,0.360012307
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2013,15,10,265.9491464,26.59491464,2.079431085
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2013,16,21,239.954117,50.39036458,0.806091696
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2013,17,6,233.2887249,13.99732349,2.666757829
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2013,18,31,248.3396104,76.98527921,0.584894621
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2013,19,45,242.6202739,109.1791232,0.384582036
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2013,20,28,239.954117,67.18715277,0.604568772
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2013,21,36,272.170179,97.98126445,0.604958952
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2013,22,41,286.7744325,117.5775173,0.589717929
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2013,23,36,272.170179,97.98126445,0.604958952
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2013,24,36,311.0516332,111.9785879,0.790150468
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2013,25,54,248.8413065,134.3743055,0.337130866
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2013,26,51,268.9681769,137.1737702,0.417041192
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2013,27,13,269.1792979,34.99330873,1.638654105
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2013,28,15,261.2833719,39.19250578,1.338072408
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2013,29,16,271.1981427,43.39170283,1.351452449
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2013,30,18,272.170179,48.99063223,1.209917904
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2013,31,16,271.1981427,43.39170283,1.351452449
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2013,32,15,229.5561053,34.43341579,1.032841707
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2013,33,19,257.8454328,48.99063223,1.028756556
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2013,1,3,177.2994309,5.318982927,3.080638644
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2013,2,5,268.7486111,13.43743055,4.246877978
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2013,3,7,183.9648231,12.87753761,1.421408357
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2013,4,5,145.5721643,7.278608217,1.246045796
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2013,5,5,223.9571759,11.19785879,2.949220818
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2013,6,4,251.9518229,10.07807292,4.665759497
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2013,7,4,223.9571759,8.958287036,3.686526023
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2013,8,5,212.7593171,10.63796585,2.661671788
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2013,9,5,268.7486111,13.43743055,4.246877978
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2013,10,6,247.2860484,14.8371629,2.996369097
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2013,11,10,246.3528935,24.63528935,1.784278595
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2013,12,9,202.1835616,18.19652054,1.335354291
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2013,13,8,307.9411169,24.63528935,3.484919131
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2013,14,10,209.9598524,20.99598524,1.296044305
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2013,15,6,270.6149209,16.23689525,3.588389335
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2013,16,4,125.9759114,5.039036458,1.166439874
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2013,17,7,183.9648231,12.87753761,1.421408357
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2013,18,5,179.1657407,8.958287036,1.887501324
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2013,19,6,200.6283034,12.0376982,1.97233409
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2013,20,7,259.9502934,18.19652054,2.838114513
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2013,21,5,229.5561053,11.47780526,3.098525122
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2013,22,10,265.9491464,26.59491464,2.079431085
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2013,23,8,258.9504846,20.71603877,2.464284241
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2013,24,5,240.7539641,12.0376982,3.408193308
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2013,25,10,195.9625289,19.59625289,1.128998594
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2013,26,9,242.6202739,21.83582465,1.922910178
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2013,27,11,180.6927215,19.87619936,0.872641702
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2013,28,7,167.9678819,11.75775173,1.184954793
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2013,29,6,181.9652054,10.91791232,1.622455463
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2013,30,7,219.9579406,15.39705584,2.032022817
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2013,31,4,188.9638672,7.558554686,2.624489717
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2013,32,4,195.9625289,7.838501156,2.822496486
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2013,33,4,230.9558376,9.238233506,3.920534022
Roberge Lake: Tree Island,RTI,island,2013,1,59,232.4979157,137.1737702,0.269360213
Roberge Lake: Tree Island,RTI,island,2013,2,84,226.6233327,190.3635995,0.179753472
Roberge Lake: Tree Island,RTI,island,2013,3,90,251.9518229,226.7566406,0.207367089
Roberge Lake: Tree Island,RTI,island,2013,4,86,195.3114906,167.9678819,0.13040807
Roberge Lake: Tree Island,RTI,island,2013,5,73,237.7627552,173.5668113,0.227673309
Roberge Lake: Tree Island,RTI,island,2013,6,76,221.0103709,167.9678819,0.188955286
Roberge Lake: Tree Island,RTI,island,2013,7,75,186.6309799,139.9732349,0.136538001
Roberge Lake: Tree Island,RTI,island,2013,8,98,217.101344,212.7593171,0.141398981
Roberge Lake: Tree Island,RTI,island,2013,9,79,219.7048245,173.5668113,0.179638503
Roberge Lake: Tree Island,RTI,island,2013,10,83,209.1166401,173.5668113,0.154898219
Roberge Lake: Tree Island,RTI,island,2013,11,81,221.1922725,179.1657407,0.177583337
Roberge Lake: Tree Island,RTI,island,2013,12,90,205.2940779,184.7646701,0.137675818
Roberge Lake: Tree Island,RTI,island,2013,13,75,197.8288387,148.371629,0.153414098
Roberge Lake: Tree Island,RTI,island,2013,14,83,212.4894892,176.366276,0.159935231
Roberge Lake: Tree Island,RTI,island,2013,15,102,247.0115911,251.9518229,0.175865975
Roberge Lake: Tree Island,RTI,island,2013,16,92,222.131438,204.360923,0.15768107
Roberge Lake: Tree Island,RTI,island,2013,17,120,221.6242886,265.9491464,0.120337447
Roberge Lake: Tree Island,RTI,island,2013,18,118,249.1049096,293.9437934,0.154607265
Roberge Lake: Tree Island,RTI,island,2013,19,116,222.0265106,257.5507523,0.124939283
Roberge Lake: Tree Island,RTI,island,2013,20,104,274.5628839,285.5453993,0.213106966
Roberge Lake: Tree Island,RTI,island,2013,21,115,272.6435185,313.5400463,0.190037735
Roberge Lake: Tree Island,RTI,island,2013,22,108,212.5519493,229.5561053,0.122985457
Roberge Lake: Tree Island,RTI,island,2013,23,95,268.1592501,254.7512876,0.222540618
Roberge Lake: Tree Island,RTI,island,2013,24,99,260.152275,257.5507523,0.200986734
Roberge Lake: Tree Island,RTI,island,2013,25,103,271.7926892,279.9464699,0.210855846
Roberge Lake: Tree Island,RTI,island,2013,26,94,291.8590856,274.3475405,0.26641944
Roberge Lake: Tree Island,RTI,island,2013,27,132,260.8592106,344.3341579,0.151560403
Roberge Lake: Tree Island,RTI,island,2013,28,126,239.954117,302.3421875,0.134348616
Roberge Lake: Tree Island,RTI,island,2013,29,140,274.9474258,384.9263961,0.158751783
Roberge Lake: Tree Island,RTI,island,2013,30,148,291.2956511,431.1175636,0.168559648
Roberge Lake: Tree Island,RTI,island,2013,31,71,240.5173896,170.7673466,0.239542151
Roberge Lake: Tree Island,RTI,island,2013,32,72,272.170179,195.9625289,0.302479476
Roberge Lake: Tree Island,RTI,island,2013,33,94,250.1649305,235.1550347,0.195736732
Broad: Coastal Beach Ridge,BBR,beach,2014,1,4,195.9625289,7.838501156,2.822496486
Broad: Coastal Beach Ridge,BBR,beach,2014,2,5,235.1550347,11.75775173,3.251515952
Broad: Coastal Beach Ridge,BBR,beach,2014,3,4,223.9571759,8.958287036,3.686526023
Broad: Coastal Beach Ridge,BBR,beach,2014,4,4,223.9571759,8.958287036,3.686526023
Broad: Coastal Beach Ridge,BBR,beach,2014,5,5,235.1550347,11.75775173,3.251515952
Broad: Coastal Beach Ridge,BBR,beach,2014,6,5,223.9571759,11.19785879,2.949220818
Broad: Coastal Beach Ridge,BBR,beach,2014,7,5,223.9571759,11.19785879,2.949220818
Broad: Coastal Beach Ridge,BBR,beach,2014,8,5,235.1550347,11.75775173,3.251515952
Broad: Coastal Beach Ridge,BBR,beach,2014,9,5,251.9518229,12.59759114,3.732607598
Broad: Coastal Beach Ridge,BBR,beach,2014,10,5,190.3635995,9.518179975,2.130812041
Broad: Coastal Beach Ridge,BBR,beach,2014,11,4,195.9625289,7.838501156,2.822496486
Broad: Coastal Beach Ridge,BBR,beach,2014,12,6,247.2860484,14.8371629,2.996369097
Broad: Coastal Beach Ridge,BBR,beach,2014,13,5,263.1496817,13.15748408,4.071767992
Broad: Coastal Beach Ridge,BBR,beach,2014,14,4,202.9611907,8.118447626,3.027703501
Broad: Coastal Beach Ridge,BBR,beach,2014,15,5,235.1550347,11.75775173,3.251515952
Broad: Coastal Beach Ridge,BBR,beach,2014,16,3,233.2887249,6.998661747,5.333515658
Broad: Coastal Beach Ridge,BBR,beach,2014,17,3,195.9625289,5.878875867,3.763328648
Broad: Coastal Beach Ridge,BBR,beach,2014,18,5,274.3475405,13.71737702,4.42567449
Broad: Coastal Beach Ridge,BBR,beach,2014,19,6,256.6175974,15.39705584,3.226776973
Broad: Coastal Beach Ridge,BBR,beach,2014,20,4,139.9732349,5.598929397,1.440049228
Broad: Coastal Beach Ridge,BBR,beach,2014,21,6,247.2860484,14.8371629,2.996369097
Broad: Coastal Beach Ridge,BBR,beach,2014,22,4,230.9558376,9.238233506,3.920534022
Broad: Coastal Beach Ridge,BBR,beach,2014,23,5,223.9571759,11.19785879,2.949220818
Broad: Coastal Beach Ridge,BBR,beach,2014,24,3,149.3047839,4.479143518,2.184608013
Broad: Coastal Beach Ridge,BBR,beach,2014,25,3,177.2994309,5.318982927,3.080638644
Broad: Coastal Beach Ridge,BBR,beach,2014,26,3,130.6416859,3.919250578,1.67259051
Broad: Coastal Beach Ridge,BBR,beach,2014,27,3,186.6309799,5.598929397,3.413450021
Broad: Coastal Beach Ridge,BBR,beach,2014,28,5,285.5453993,14.27726996,4.794327092
Broad: Coastal Beach Ridge,BBR,beach,2014,29,4,188.9638672,7.558554686,2.624489717
Broad: Coastal Beach Ridge,BBR,beach,2014,30,4,195.9625289,7.838501156,2.822496486
Broad: Coastal Beach Ridge,BBR,beach,2014,31,3,149.3047839,4.479143518,2.184608013
Broad: Coastal Beach Ridge,BBR,beach,2014,32,4,209.9598524,8.398394096,3.240110762
Broad: Coastal Beach Ridge,BBR,beach,2014,33,3,139.9732349,4.199197048,1.920065637
Broad: Riparian Forest,BRF,forest,2014,1,140,235.9548817,330.3368344,0.116916883
Broad: Riparian Forest,BRF,forest,2014,2,137,298.3371139,408.721846,0.191003503
Broad: Riparian Forest,BRF,forest,2014,3,144,291.6109061,419.9197048,0.173617046
Broad: Riparian Forest,BRF,forest,2014,4,149,285.582976,425.5186342,0.160925806
Broad: Riparian Forest,BRF,forest,2014,5,150,276.2138503,414.3207754,0.149536419
Broad: Riparian Forest,BRF,forest,2014,6,151,278.0925197,419.9197048,0.150573657
Broad: Riparian Forest,BRF,forest,2014,7,151,313.3175722,473.1095341,0.191134854
Broad: Riparian Forest,BRF,forest,2014,8,152,324.1485441,492.705787,0.203231907
Broad: Riparian Forest,BRF,forest,2014,9,150,335.9357638,503.9036458,0.221191561
Broad: Riparian Forest,BRF,forest,2014,10,142,279.9464699,397.5239872,0.162259068
Broad: Riparian Forest,BRF,forest,2014,11,140,277.9468522,389.1255931,0.162234351
Broad: Riparian Forest,BRF,forest,2014,12,141,293.8445216,414.3207754,0.180037683
Broad: Riparian Forest,BRF,forest,2014,13,130,301.4808137,391.9250578,0.205552771
Broad: Riparian Forest,BRF,forest,2014,14,130,241.184651,313.5400463,0.131553773
Broad: Riparian Forest,BRF,forest,2014,15,130,301.4808137,391.9250578,0.205552771
Broad: Riparian Forest,BRF,forest,2014,16,126,288.8336594,363.9304108,0.19465806
Broad: Riparian Forest,BRF,forest,2014,17,123,273.1185072,335.9357638,0.178297182
Broad: Riparian Forest,BRF,forest,2014,18,125,286.6651851,358.3314814,0.193280136
Broad: Riparian Forest,BRF,forest,2014,19,124,302.5227981,375.1282696,0.216991071
Broad: Riparian Forest,BRF,forest,2014,20,126,244.3977118,307.9411169,0.139370564
Broad: Riparian Forest,BRF,forest,2014,21,126,244.3977118,307.9411169,0.139370564
Broad: Riparian Forest,BRF,forest,2014,22,122,284.5357563,347.1336226,0.195101766
Broad: Riparian Forest,BRF,forest,2014,23,124,275.4312042,341.5346932,0.179867181
Broad: Riparian Forest,BRF,forest,2014,24,120,261.2833719,313.5400463,0.167259051
Broad: Riparian Forest,BRF,forest,2014,25,119,216.4292036,257.5507523,0.115726306
Broad: Riparian Forest,BRF,forest,2014,26,121,333.1594352,403.1229166,0.269690839
Broad: Riparian Forest,BRF,forest,2014,27,122,257.0000379,313.5400463,0.159167309
Broad: Riparian Forest,BRF,forest,2014,28,115,287.2494213,330.3368344,0.21094431
Broad: Riparian Forest,BRF,forest,2014,29,120,233.2887249,279.9464699,0.133337891
Broad: Riparian Forest,BRF,forest,2014,30,119,254.0690651,302.3421875,0.159479163
Broad: Riparian Forest,BRF,forest,2014,31,119,244.6590997,291.1443287,0.147884656
Broad: Riparian Forest,BRF,forest,2014,32,120,193.6296417,232.35557,0.091856473
Broad: Riparian Forest,BRF,forest,2014,33,120,247.2860484,296.7432581,0.149818455
Broad: Sedge Fen,BCF,fen,2014,1,9,320.3831822,28.8344864,3.353082525
Broad: Sedge Fen,BCF,fen,2014,2,10,313.5400463,31.35400463,2.890236402
Broad: Sedge Fen,BCF,fen,2014,3,10,305.1416522,30.51416522,2.73747598
Broad: Sedge Fen,BCF,fen,2014,4,11,279.9464699,30.79411169,2.094617058
Broad: Sedge Fen,BCF,fen,2014,5,13,284.2533386,36.95293402,1.827322184
Broad: Sedge Fen,BCF,fen,2014,6,12,279.9464699,33.59357638,1.920065637
Broad: Sedge Fen,BCF,fen,2014,7,13,331.6288951,43.11175636,2.487188528
Broad: Sedge Fen,BCF,fen,2014,8,13,269.1792979,34.99330873,1.638654105
Broad: Sedge Fen,BCF,fen,2014,9,12,382.5935088,45.91122106,3.586255928
Broad: Sedge Fen,BCF,fen,2014,10,12,401.2566068,48.15079282,3.94466818
Broad: Sedge Fen,BCF,fen,2014,11,14,329.9369109,46.19116753,2.286025669
Broad: Sedge Fen,BCF,fen,2014,12,10,307.9411169,30.79411169,2.787935305
Broad: Sedge Fen,BCF,fen,2014,13,11,356.2955071,39.19250578,3.392933417
Broad: Sedge Fen,BCF,fen,2014,14,9,385.7040252,34.71336226,4.859741437
Broad: Sedge Fen,BCF,fen,2014,15,10,341.5346932,34.15346932,3.429390833
Broad: Sedge Fen,BCF,fen,2014,16,11,335.9357638,36.95293402,3.016248564
Broad: Sedge Fen,BCF,fen,2014,17,9,373.2619598,33.59357638,4.551266695
Broad: Sedge Fen,BCF,fen,2014,18,12,354.5988618,42.55186342,3.080638644
Broad: Sedge Fen,BCF,fen,2014,19,12,326.6042148,39.19250578,2.613422672
Broad: Sedge Fen,BCF,fen,2014,20,12,331.2699893,39.75239872,2.688625243
Broad: Sedge Fen,BCF,fen,2014,21,12,289.2780189,34.71336226,2.050203419
Broad: Sedge Fen,BCF,fen,2014,22,10,386.3261284,38.63261284,4.387887598
Broad: Sedge Fen,BCF,fen,2014,23,10,335.9357638,33.59357638,3.31787342
Broad: Sedge Fen,BCF,fen,2014,24,10,274.3475405,27.43475405,2.212837245
Broad: Sedge Fen,BCF,fen,2014,25,11,361.3854429,39.75239872,3.490566807
Broad: Sedge Fen,BCF,fen,2014,26,9,311.0516332,27.99464699,3.160601871
Broad: Sedge Fen,BCF,fen,2014,27,9,317.2726658,28.55453993,3.288290187
Broad: Sedge Fen,BCF,fen,2014,28,8,297.4431242,23.79544994,3.251361147
Broad: Sedge Fen,BCF,fen,2014,29,10,251.9518229,25.19518229,1.866303799
Broad: Sedge Fen,BCF,fen,2014,30,9,292.3885352,26.31496817,2.792707813
Broad: Sedge Fen,BCF,fen,2014,31,10,240.7539641,24.07539641,1.704096654
Broad: Sedge Fen,BCF,fen,2014,32,10,330.3368344,33.03368344,3.208199271
Broad: Sedge Fen,BCF,fen,2014,33,14,275.9472346,38.63261284,1.599084402
Broad: Shrub,BSH,shrub,2014,1,82,290.1884139,237.9544994,0.301921205
Broad: Shrub,BSH,shrub,2014,2,84,329.9369109,277.1470052,0.381004278
Broad: Shrub,BSH,shrub,2014,3,84,233.2887249,195.9625289,0.190482702
Broad: Shrub,BSH,shrub,2014,4,90,255.0623392,229.5561053,0.21251887
Broad: Shrub,BSH,shrub,2014,5,96,294.5270152,282.7459346,0.265660123
Broad: Shrub,BSH,shrub,2014,6,96,277.0303608,265.9491464,0.235034076
Broad: Shrub,BSH,shrub,2014,7,97,288.6046081,279.9464699,0.25245392
Broad: Shrub,BSH,shrub,2014,8,98,245.6673103,240.7539641,0.181057282
Broad: Shrub,BSH,shrub,2014,9,98,405.6367216,397.5239872,0.49362345
Broad: Shrub,BSH,shrub,2014,10,98,285.6596631,279.9464699,0.244804329
Broad: Shrub,BSH,shrub,2014,11,102,315.6259219,321.9384403,0.2871392
Broad: Shrub,BSH,shrub,2014,12,96,326.6042148,313.5400463,0.326677834
Broad: Shrub,BSH,shrub,2014,13,100,330.3368344,330.3368344,0.320819927
Broad: Shrub,BSH,shrub,2014,14,105,319.9388227,335.9357638,0.286610381
Broad: Shrub,BSH,shrub,2014,15,104,317.6315716,330.3368344,0.285207747
Broad: Shrub,BSH,shrub,2014,16,106,301.0745053,319.1389756,0.251413983
Broad: Shrub,BSH,shrub,2014,17,104,301.4808137,313.5400463,0.256940964
Broad: Shrub,BSH,shrub,2014,18,107,277.3301477,296.7432581,0.211328329
Broad: Shrub,BSH,shrub,2014,19,102,301.9030557,307.9411169,0.26271337
Broad: Shrub,BSH,shrub,2014,20,107,313.9586578,335.9357638,0.270837303
Broad: Shrub,BSH,shrub,2014,21,102,323.8596416,330.3368344,0.302315783
Broad: Shrub,BSH,shrub,2014,22,103,315.2795195,324.737905,0.283727627
Broad: Shrub,BSH,shrub,2014,23,102,318.3704951,324.737905,0.292154637
Broad: Shrub,BSH,shrub,2014,24,98,314.2256294,307.9411169,0.296213239
Broad: Shrub,BSH,shrub,2014,25,98,308.5124362,302.3421875,0.28553977
Broad: Shrub,BSH,shrub,2014,26,98,242.8107137,237.9544994,0.176871128
Broad: Shrub,BSH,shrub,2014,27,93,331.1194805,307.9411169,0.34660422
Broad: Shrub,BSH,shrub,2014,28,93,301.0177095,279.9464699,0.286449768
Broad: Shrub,BSH,shrub,2014,29,99,311.0516332,307.9411169,0.287327443
Broad: Shrub,BSH,shrub,2014,30,89,207.6007529,184.7646701,0.142368914
Broad: Shrub,BSH,shrub,2014,31,97,340.5534376,330.3368344,0.351516838
Broad: Shrub,BSH,shrub,2014,32,106,311.6385231,330.3368344,0.269366597
Broad: Shrub,BSH,shrub,2014,33,105,266.6156856,279.9464699,0.199034987
Broad: Spruce Forest,BSF,forest,2014,1,78,139.9732349,109.1791232,0.073848678
Broad: Spruce Forest,BSF,forest,2014,2,71,189.2595853,134.3743055,0.148321719
Broad: Spruce Forest,BSF,forest,2014,3,62,203.1869539,125.9759114,0.195770514
Broad: Spruce Forest,BSF,forest,2014,4,60,223.9571759,134.3743055,0.245768402
Broad: Spruce Forest,BSF,forest,2014,5,70,219.9579406,153.9705584,0.203202282
Broad: Spruce Forest,BSF,forest,2014,6,72,194.4072707,139.9732349,0.154326263
Broad: Spruce Forest,BSF,forest,2014,7,70,207.9602348,145.5721643,0.181639329
Broad: Spruce Forest,BSF,forest,2014,8,70,215.9587053,151.1710937,0.195880282
Broad: Spruce Forest,BSF,forest,2014,9,70,199.9617642,139.9732349,0.16793577
Broad: Spruce Forest,BSF,forest,2014,10,80,192.463198,153.9705584,0.136129654
Broad: Spruce Forest,BSF,forest,2014,11,72,213.8479978,153.9705584,0.186734779
Broad: Spruce Forest,BSF,forest,2014,12,72,186.6309799,134.3743055,0.142227084
Broad: Spruce Forest,BSF,forest,2014,13,76,228.3773833,173.5668113,0.201762255
Broad: Spruce Forest,BSF,forest,2014,14,73,168.7348586,123.1764467,0.11466585
Broad: Spruce Forest,BSF,forest,2014,15,63,255.9510582,161.2491666,0.305717739
Broad: Spruce Forest,BSF,forest,2014,16,67,225.6284981,151.1710937,0.223388305
Broad: Spruce Forest,BSF,forest,2014,17,70,239.954117,167.9678819,0.241827509
Broad: Spruce Forest,BSF,forest,2014,18,62,216.7327509,134.3743055,0.22274334
Broad: Spruce Forest,BSF,forest,2014,19,74,208.0683222,153.9705584,0.171999641
Broad: Spruce Forest,BSF,forest,2014,20,67,254.8766367,170.7673466,0.285057573
Broad: Spruce Forest,BSF,forest,2014,21,48,233.2887249,111.9785879,0.333344729
Broad: Spruce Forest,BSF,forest,2014,22,78,215.3434384,167.9678819,0.174789771
Broad: Spruce Forest,BSF,forest,2014,23,74,181.5868994,134.3743055,0.131004024
Broad: Spruce Forest,BSF,forest,2014,24,60,209.9598524,125.9759114,0.216007384
Broad: Spruce Forest,BSF,forest,2014,25,60,265.9491464,159.5694878,0.346571847
Broad: Spruce Forest,BSF,forest,2014,26,80,192.463198,153.9705584,0.136129654
Broad: Spruce Forest,BSF,forest,2014,27,78,215.3434384,167.9678819,0.174789771
Broad: Spruce Forest,BSF,forest,2014,28,71,264.1748378,187.5641348,0.288982724
Broad: Spruce Forest,BSF,forest,2014,29,74,268.5972887,198.7619936,0.286628162
Broad: Spruce Forest,BSF,forest,2014,30,86,218.0978312,187.5641348,0.162611619
Broad: Spruce Forest,BSF,forest,2014,31,74,238.3328054,176.366276,0.225674901
Broad: Spruce Forest,BSF,forest,2014,32,73,249.2674047,181.9652054,0.250239264
Broad: Spruce Forest,BSF,forest,2014,33,60,228.6229504,137.1737702,0.256115422
Mary Lake: Forest,MLK,forest,2014,1,73,237.7627552,173.5668113,0.227673309
Mary Lake: Forest,MLK,forest,2014,2,80,293.9437934,235.1550347,0.317530855
Mary Lake: Forest,MLK,forest,2014,3,77,319.9388227,246.3528935,0.390832337
Mary Lake: Forest,MLK,forest,2014,4,74,245.8989262,181.9652054,0.240230904
Mary Lake: Forest,MLK,forest,2014,5,72,272.170179,195.9625289,0.302479476
Mary Lake: Forest,MLK,forest,2014,6,71,236.5744816,167.9678819,0.231752686
Mary Lake: Forest,MLK,forest,2014,7,82,279.9464699,229.5561053,0.280985215
Mary Lake: Forest,MLK,forest,2014,8,84,266.6156856,223.9571759,0.248793733
Mary Lake: Forest,MLK,forest,2014,9,79,283.4900961,223.9571759,0.299085956
Mary Lake: Forest,MLK,forest,2014,10,81,276.4903406,223.9571759,0.277473964
Mary Lake: Forest,MLK,forest,2014,11,74,298.8617719,221.1577112,0.354859425
Mary Lake: Forest,MLK,forest,2014,12,72,252.729452,181.9652054,0.260811385
Mary Lake: Forest,MLK,forest,2014,13,81,273.0342114,221.1577112,0.27058047
